id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
31147,0.0,2011-04-17,Bsf,0,DWE,35.95674252,-4.77955067,Kwa Jumbe,0,Internal,Kuuta,Dodoma,1,1,Kondoa,Haubi,0,True,GeoData Consultants Ltd,WUG,Kuut,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
5966,0.0,2011-07-24,Hesawa,1267,DWE,32.91942568,-2.00724033,Kwaspirian,0,Lake Victoria,Kabanga,Mwanza,19,1,Ukerewe,Muriti,300,True,GeoData Consultants Ltd,,,True,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32748,200.0,2011-03-11,Government Of Tanzania,1786,DWE,38.25157229,-4.5674069,Kwa Mzee Maji,0,Pangani,Emao,Tanga,4,1,Lushoto,Rangwi,1,True,GeoData Consultants Ltd,VWC,Shagayo forest,True,1978,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
14532,0.0,2013-01-24,Fw,433,FW,38.65575309,-10.67167121,Shule,0,Ruvuma / Southern Coast,Majimaji,Mtwara,90,33,Masasi,Namajani,1,True,GeoData Consultants Ltd,VWC,,True,1983,other,other,other,vwc,user-group,unknown,unknown,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
29704,0.0,2011-03-13,Amref,13,AMREF,39.17335926,-7.28695025,Kwa Mtupeni Kisuguu,0,Rufiji,Mitaranda,Pwani,6,2,Mkuranga,Magawa,200,True,GeoData Consultants Ltd,VWC,,False,2003,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
45078,0.0,2011-08-06,Ministry Of Water,0,DWE,33.42015191,-2.79507066,Nduha,0,Lake Victoria,Nduha,Mwanza,19,4,Kwimba,Nyambiti,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
2683,0.0,2011-07-19,Government Of Tanzania,0,DWE,31.60675002,-1.49712887,Kwa Kajura,0,Lake Victoria,Kamirondo,Kagera,18,2,Bukoba Rural,Mikoni,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
58172,25.0,2011-03-01,Danida,1661,DANID,35.53427051,-7.92684194,none,0,Rufiji,Mkamila,Iringa,11,1,Iringa Rural,Mseke,1,True,GeoData Consultants Ltd,VWC,Mseke,True,1982,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
20947,0.0,2013-01-22,Government Of Tanzania,0,WEDECO,32.9476911,-4.25322748,Kidete,0,Lake Tanganyika,Kidete,Tabora,14,1,Nzega,Isagenhe,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
18731,200.0,2013-02-16,Danida,530,DANIDA,37.29090993,-11.22491742,Tukumbushane,0,Ruvuma / Southern Coast,Tukumbushane,Ruvuma,10,1,Tunduru,Mtina,1,True,GeoData Consultants Ltd,VWC,,False,2000,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
69643,0.0,2011-03-04,Amref,38,AMREF,39.07438211,-7.3498592,Kwa Limani,0,Rufiji,Nyamla,Pwani,60,43,Mkuranga,Kimanzichana,1500,True,GeoData Consultants Ltd,VWC,,False,2009,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
37920,50.0,2011-03-08,Government Of Tanzania,204,DWE,38.77468105,-5.26663912,Zahanati,0,Pangani,Kibaoni,Tanga,4,3,Muheza,Mtindiro,250,True,GeoData Consultants Ltd,VWC,Zahanati,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,other,other,functional
27613,0.0,2011-03-26,Danida,0,DANIDA,33.26534421,-8.96236773,Shuleni,0,Lake Rukwa,Tazara,Mbeya,12,2,Mbeya Rural,Bonde la Songwe,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
51777,0.0,2011-04-09,,0,,34.17945306,-8.83176805,Kwa Moshidi,0,Rufiji,Magomeni,Mbeya,12,7,Mbarali,Mapogoro,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
14789,100.0,2013-01-23,Hesawa,1334,Hesawa,34.32573454,-1.87973242,Mkala,0,Lake Victoria,Mwambani,Mara,20,2,Serengeti,Rigicha,180,True,GeoData Consultants Ltd,WUG,,,1996,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
52992,50.0,2013-03-21,0,14,0,39.20251989,-6.90094925,Kwa Mama Amina,0,Wami / Ruvu,Mtaa Wa Kitunda Kati,Dar es Salaam,7,2,Ilala,Kitunda,250,,GeoData Consultants Ltd,Private operator,,False,2010,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
34719,0.0,2011-07-26,Hesawa,1214,DWE,32.96133015,-2.06710652,none,0,Lake Victoria,Corner,Mwanza,19,1,Ukerewe,Igalla,1500,True,GeoData Consultants Ltd,,,True,1998,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
24061,5000.0,2011-03-25,Danida,1642,DWE,34.52494038,-9.12186548,Kwa Mlelwa,0,Rufiji,Kilagano,Iringa,11,4,Njombe,Imalinyi,56,True,GeoData Consultants Ltd,WUA,imalinyi supply scheme,True,1993,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
24403,0.0,2011-04-11,Water,0,Commu,35.88132043,-5.88470397,Kwa Nonya Sagali,0,Wami / Ruvu,Muungano,Dodoma,1,5,Dodoma Urban,Chihanga,0,True,GeoData Consultants Ltd,VWC,Gawa,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
13126,0.0,2013-01-24,Fini Water,96,Fini water,39.58292661,-9.91013728,Kwa Mchamela,0,Ruvuma / Southern Coast,Jj,Lindi,80,62,Lindi Rural,Chikonji,600,True,GeoData Consultants Ltd,,,True,1982,other,other,other,vwc,user-group,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
8757,200.0,2011-03-24,Co,316,Co,36.99765607,-7.59014094,Kwa Musiondo,0,Rufiji,Nyamizoka,Morogoro,5,1,Kilosa,Kidodi,80,True,GeoData Consultants Ltd,WUG,Iw,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
63723,0.0,2013-03-21,Adb,1746,JANDU PLUMBER  CO,36.47977782,-2.48753622,Kwa Loombirai,0,Internal,Narpi,Arusha,2,6,Longido,Engarenaibor,230,True,GeoData Consultants Ltd,VWC,,,2006,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,dam,dam,surface,cattle trough,cattle trough,non functional
37115,0.0,2011-03-10,Kkkt,1656,KKKT,34.95838212,-8.491097,none,0,Rufiji,L,Iringa,11,2,Mufindi,Nyololo,0,False,GeoData Consultants Ltd,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
3480,200.0,2011-03-30,Dhv,355,DWE,37.86508857,-6.87547425,Kwa Zege,0,Wami / Ruvu,Tomondo,Morogoro,5,2,Morogoro Rural,Kiroka,350,True,GeoData Consultants Ltd,VWC,,True,1994,other,other,other,vwc,user-group,pay monthly,monthly,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
40816,0.0,2011-07-24,Government Of Tanzania,0,DWE,30.86370932,-1.41747093,Bilembe,0,Lake Victoria,Omwibare,Kagera,18,1,Karagwe,Nkwenda,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
59492,0.0,2011-07-06,Hesawa,0,HESAWA,30.6594605,-2.72414669,Nkami,0,Lake Tanganyika,Murusagamba,Kagera,18,30,Ngara,Murusagamba,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,coloured,colored,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
7711,0.0,2013-01-18,Cg,1202,CG,34.62389243,-4.09353562,Ibaga Secondary Tank 1,0,Internal,Mnadani,Singida,13,1,Iramba,Ibaga,660,True,GeoData Consultants Ltd,Parastatal,,True,2008,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
73939,0.0,2011-07-08,Kkkt,0,KKKT,33.0239939,-9.23056551,Daniel Mgara,0,Lake Nyasa,Isewe,Mbeya,12,6,Mbozi,Nyimbili,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
7521,0.0,2012-10-25,Holland,0,HOLLAND,0.0,-2e-08,none,0,Lake Victoria,Ngara Shuleni,Mwanza,17,1,Magu,Nkungulu,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
9525,50.0,2013-05-03,Government Of Tanzania,1313,DWE,36.55984057,-3.42858407,Shuleni,0,Internal,Lemgulu,Arusha,2,2,Arusha Rural,Mateves,200,True,GeoData Consultants Ltd,WUA,CTU pipe scheme,True,1970,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
50313,0.0,2011-08-03,Government Of Tanzania,0,Sengerema Water Department,32.35688673,-2.50547298,Zahanati,0,Lake Victoria,Miembeni,Mwanza,19,5,Sengerema,Kalebezo,0,True,GeoData Consultants Ltd,Water Board,LumeyaKalebezoNyehunge water project,True,0,mono,mono,motorpump,water board,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
72451,700.0,2013-02-14,Norad,1323,RWE/DWE,30.59321494,-3.68871537,Stephano Apolinali,0,Lake Tanganyika,Murugunga,Kigoma,16,1,Kibondo,Itaba,190,True,GeoData Consultants Ltd,VWC,Mukabuye gravity water supply,False,1993,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
5412,0.0,2011-03-13,Leopad Abeid,-14,Leopad Abeid,38.97025717,-5.41865684,Kwa Leopad Abeid,0,Pangani,Kumba,Tanga,4,5,Pangani,Pangani Mashariki,80,False,GeoData Consultants Ltd,Private operator,,False,2006,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
42603,250.0,2013-01-31,Government Of Tanzania,1278,DWE,30.04856612,-4.70966404,Kwa Kanyunya,0,Lake Tanganyika,Migogwe,Kigoma,16,2,Kasulu,Muzye,370,True,GeoData Consultants Ltd,Water authority,Kisuma,True,2004,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
2830,0.0,2013-01-16,Lips,161,District Council,39.42656677,-10.04090668,Chuoni 2,0,Ruvuma / Southern Coast,Chilala,Lindi,80,23,Lindi Rural,Chiponda,1,True,GeoData Consultants Ltd,VWC,LIPS Water Scheme,False,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
8146,0.0,2011-04-01,Dhv,291,DWE,36.65455375,-8.39040437,Shuleni,0,Rufiji,Mbasa,Morogoro,5,4,Ulanga,Lupiro,200,True,GeoData Consultants Ltd,,,True,2006,swn 80,swn 80,handpump,other,other,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
571,0.0,2011-07-20,Concern World Wide,0,DWE,31.57172488,-2.85771158,Bagosha,0,Lake Tanganyika,Mwabagosha,Kagera,18,4,Biharamulo,Nyabusozi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
10511,0.0,2013-01-17,Wspd,1152,NYAKILANGANI CONSTRUCTION,33.58177041,-2.16235642,Kituo Cha Afya,0,Lake Victoria,Stoo,Mara,20,4,Bunda,Butimba,1000,True,GeoData Consultants Ltd,Parastatal,,True,2006,india mark ii,india mark ii,handpump,parastatal,parastatal,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
13598,0.0,2013-01-30,Government Of Tanzania,0,Government,33.60207219,-3.22021677,Njia Panda Primary School,0,Lake Victoria,Ngegemo,Shinyanga,17,2,Maswa,Isanga,0,True,GeoData Consultants Ltd,VWC,Njia panda  Piped water Scheme,False,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
35845,0.0,2013-03-23,Government Of Tanzania,1221,DWE,37.54270495,-3.30429833,Kwa Jason Makundi,0,Pangani,Rauya,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,1,False,GeoData Consultants Ltd,VWC,Una mkolowoni,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
27033,0.0,2013-02-14,World Vision,0,World Vision,33.23261928,-4.20649954,Shininga,0,Internal,Shininga,Tabora,14,1,Nzega,Miguwa,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
47934,0.0,2013-02-10,Tasaf,1307,Idara ya maji,34.48614057,-5.70520184,Pepeani,0,Rufiji,Sokoni,Singida,13,3,Manyoni,Itigi,250,True,GeoData Consultants Ltd,VWC,Itigi water supply,False,1973,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
55311,0.0,2011-07-12,Concern World Wide,0,DWE,30.99475587,-2.82099045,Shuleni,0,Lake Tanganyika,Mabale,Kagera,18,4,Biharamulo,Nyakahura,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
66952,0.0,2013-01-24,District Council,280,District water department,39.12213488,-9.90085393,Ndamile,0,Ruvuma / Southern Coast,Kariakoo,Lindi,80,53,Ruangwa,Mandawa,490,True,GeoData Consultants Ltd,WUA,Mandawa,True,1975,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,unknown,unknown,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
33782,0.0,2013-03-29,Government Of Tanzania,1567,Central Government,37.57884296,-3.26789605,Kwa Jorobo Hamu,0,Pangani,Maring'A Kati,Kilimanjaro,3,4,Moshi Rural,Mwika Kusini,1,True,GeoData Consultants Ltd,WUA,Mtiro pipeline,True,1960,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
66482,50.0,2011-02-28,Private Individual,231,Wa,38.38915352,-6.33099794,Gereji,0,Wami / Ruvu,Barabarani,Pwani,6,1,Bagamoyo,Msata,30,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2011,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
17325,250.0,2013-02-14,Oxfam,1423,OXFAM,30.10879473,-4.37028394,Kwa Shima,0,Lake Tanganyika,Kishigwe,Kigoma,16,2,Kasulu,Munyegera,360,True,GeoData Consultants Ltd,Water authority,Mtobo,True,1996,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
25927,0.0,2011-03-18,Government Of Tanzania,423,DWE,37.3783504,-6.86173393,Mgudeni,0,Wami / Ruvu,Mkwajuni,Morogoro,5,6,Mvomero,Melela,200,True,GeoData Consultants Ltd,VWC,,True,2007,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
73072,50.0,2013-02-10,World Bank,1075,TAN PLANT LTD,34.19018829,-4.34217027,Dp 9,0,Internal,Pangani,Singida,13,1,Iramba,Shelui,125,True,GeoData Consultants Ltd,WUA,Nselembwe water supply,True,2004,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
69634,0.0,2013-03-21,Government Of Tanzania,1329,DWE,37.37637722,-3.26880519,Kwa Aloyce Ryari,0,Pangani,Ndawela,Kilimanjaro,3,4,Moshi Rural,Uru Mashariki,175,True,GeoData Consultants Ltd,VWC,Huru materuni water supply,True,1978,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29254,500.0,2013-01-30,Tcrs,1526,TCRS,34.83513851,-4.33956085,Uwanja Wa Ndege,0,Internal,Kililiga B,Singida,13,1,Iramba,Ilunda,315,True,GeoData Consultants Ltd,VWC,,True,1996,afridev,afridev,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
44672,200.0,2013-11-03,Government Of Tanzania,583,Government,37.99819119,-4.18340462,Igoma,0,Pangani,Igoma,Kilimanjaro,3,3,Same,Kisiwani,190,True,GeoData Consultants Ltd,Water authority,Igoma,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
54204,0.0,2013-01-27,Wfp,1455,HAPA SINGIDA,34.88456179999999,-4.14005348,Dominiki Primary Tank,0,Internal,Dominiki,Singida,13,1,Iramba,Mwangaza,698,True,GeoData Consultants Ltd,Parastatal,,True,2008,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
63660,0.0,2013-03-16,Government Of Tanzania,952,DWE,37.34598071,-3.30757184,Kwa Sangawe,0,Pangani,Mrukuti,Kilimanjaro,3,4,Moshi Rural,Uru Kusini Mawela,1,True,GeoData Consultants Ltd,Water Board,Rau kariwa karikachi,True,1972,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
68620,0.0,2011-03-11,Community,236,Communit,37.04215070000001,-7.77803523,Kwamtanzania,0,Rufiji,Mtukula,Morogoro,5,3,Kilombero,Kidatu,300,True,GeoData Consultants Ltd,VWC,Msolwa W,True,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
